order_id,create_ts,sku_list,waiting_time
O02587,74728.8108477809,"[1, 1, 69, 5, 24, 1, 6, 6]",10800
O02588,74743.43414308818,"[44, 1, 2, 625, 26, 4, 10, 4, 75, 325]",21600
O02589,74791.43494042523,"[14, 696, 81, 22, 44, 418, 5, 16, 667, 360, 117]",10800
O02590,74854.00720654427,"[2, 617, 823, 8, 27, 1, 169, 3]",43200
O02591,74884.68622181161,"[5, 94, 66, 33, 562, 18]",10800
O02592,74912.426337628,"[637, 79, 22, 10, 7, 1]",21600
O02593,74917.18015187472,"[1, 1, 1, 800, 9, 327, 666, 74, 1, 1]",10800
O02594,74934.73720661341,"[5, 276, 2, 352, 1, 452, 1, 38, 3, 145, 153]",21600
O02595,75126.9848913263,"[1, 2, 7, 17, 172, 13]",10800
O02596,75218.4299706938,"[500, 1, 243]",21600
O02597,75293.51497549907,"[955, 1, 7, 910, 1, 948]",10800
O02598,75329.26789909918,"[725, 1, 7, 598]",43200
O02599,75330.26416725479,"[11, 266, 818, 2, 3]",21600
O02600,75420.3504871017,"[80, 321, 1, 133, 37, 980, 9, 169]",10800
O02601,75484.33854773341,"[463, 1, 1, 1, 971, 120, 919, 79]",10800
O02602,75495.06089553153,"[1, 2, 416, 13, 9, 2, 2, 30]",21600
O02603,75503.7669300707,"[1, 4, 3, 552, 6]",10800
O02604,75540.77497969642,"[43, 164, 3, 566, 885, 43, 945]",10800
O02605,75549.954237794,"[90, 2, 12, 23, 229]",10800
O02606,75554.27714394193,"[60, 908, 109]",10800
O02607,75600.74716204804,"[24, 226, 1, 119, 26, 132, 2, 656, 92]",21600
O02608,75619.44619013277,"[11, 490, 13, 15, 4, 7]",43200
O02609,75627.30360504134,"[41, 60, 81, 704, 2, 954, 12, 73, 144]",10800
O02610,75682.62095545324,"[831, 1, 12, 1, 1, 4, 582, 2]",43200
O02611,75714.50635400787,"[181, 4, 10, 4, 746, 330, 63, 1]",10800
O02612,75723.3074117594,"[13, 156, 686, 5, 803, 542, 363]",43200
O02613,75742.97190171375,"[1, 17, 415, 4, 7, 101, 1, 20, 48, 5]",21600
O02614,75843.33187807314,"[99, 381, 1, 155, 122, 528]",21600
O02615,75897.3540441135,"[37, 1, 1, 1]",21600
O02616,75928.57700740824,"[18, 1, 1, 25, 1, 210, 532, 474, 1, 201]",21600
O02617,75967.76355694585,"[111, 7, 23, 841]",10800
O02618,75986.12088107625,"[1, 410, 623, 1]",43200
O02619,75998.99959772216,"[516, 1, 1, 4, 782, 2, 707, 14]",21600
O02620,76005.9131222344,"[148, 103, 20, 1, 122, 1, 855, 12, 2, 2, 544]",10800
O02621,76025.32312844478,"[1, 90, 123, 42, 11, 2, 10]",43200
O02622,76112.61610915934,"[628, 8, 276, 1, 593, 4, 4]",21600
O02623,76197.58509410408,"[246, 570, 660, 2, 9, 796, 208, 4, 2, 98]",21600
O02624,76292.65579372158,"[970, 1, 142, 413, 103, 2, 57]",43200
O02625,76297.05819191856,"[2, 676, 109, 9, 378, 4, 2, 469, 55]",21600
O02626,76299.11356795936,"[50, 61, 123, 1, 53, 254, 4]",21600
O02627,76305.6445822184,"[7, 32, 2, 1, 35, 3, 1, 8, 806]",43200
O02628,76305.82405252257,"[80, 391, 51, 896, 4, 19, 8]",21600
O02629,76330.22913113954,"[439, 584, 972, 153, 358, 7]",43200
O02630,76392.22325880974,"[1, 47, 5, 17]",21600
O02631,76400.65582884592,"[1, 346, 315, 3, 16, 9, 17]",21600
O02632,76432.49053097899,"[5, 1, 13, 7, 101]",21600
O02633,76551.9759888638,"[745, 1, 14, 535, 1, 1, 56, 329, 862]",43200
O02634,76563.77767673317,"[472, 2, 968, 347, 229, 874, 513, 5, 4, 791, 1, 1]",43200
O02635,76609.13479488729,"[9, 1, 11, 739, 1, 927]",43200
O02636,76660.625174619,"[4, 2]",21600
O02637,76693.32502849845,"[43, 4, 4, 394, 91, 11, 715]",43200
O02638,76713.18832126653,"[6, 12, 642, 7, 5]",21600
O02639,76743.34937474232,"[69, 3, 21, 18, 15, 60, 11]",10800
O02640,76775.87614371873,"[148, 22, 1, 161, 4, 116, 4, 74, 26, 39, 1, 335, 1, 99, 544]",43200
O02641,76782.69105110376,"[490, 2, 38, 8, 327, 651, 60, 1]",21600
O02642,76840.97675086888,"[80, 2, 946]",43200
O02643,76927.31001849328,"[1, 20, 4, 119, 1, 883, 518]",21600
O02644,76939.04702830444,"[310, 1, 1, 510, 16, 642, 658, 3, 841, 7, 21]",21600
O02645,76955.59919834066,"[1, 11, 1, 511, 1, 642, 9, 869, 6, 620]",10800
O02646,77000.68993602808,"[12, 194, 244, 6, 2]",10800
O02647,77076.60468021239,"[1, 131, 517, 120, 888, 854, 1, 32, 987]",21600
O02648,77120.16211589568,"[1, 2, 63, 509, 14, 152, 257, 59, 3]",21600
O02649,77121.75962855638,"[44, 8, 1, 1, 2, 437]",21600
O02650,77186.06900199376,"[3, 11, 37, 2, 1, 9, 77, 71, 1, 87, 9]",21600
O02651,77201.55648095201,"[310, 5, 1, 835, 1, 260, 7]",21600
O02652,77210.6281761657,"[1, 761, 34, 668, 1, 20, 1, 36, 26]",43200
O02653,77213.87848528843,"[297, 42, 53, 32, 642, 1]",21600
O02654,77249.7447344916,"[5, 7, 3, 367, 9, 46]",10800
O02655,77315.39652205734,"[20, 4, 118, 458, 4, 620, 2]",21600
O02656,77349.88036570964,"[1, 1, 406, 1, 691, 611, 2]",43200
O02657,77372.97967481439,"[3, 213, 58, 224, 247, 9, 7]",21600
O02658,77425.27413024807,"[63, 9, 1, 6, 22, 4, 21, 65]",10800
O02659,77438.54986649852,"[752, 9, 183, 3, 378, 5, 2, 21]",43200
O02660,77458.22616912947,"[5, 17, 696, 1, 5, 6, 18, 47]",10800
O02661,77464.19698201047,"[611, 90, 279, 22, 1, 2]",10800
O02662,77527.53924156062,"[168, 8, 8, 6, 37, 659, 144]",10800
O02663,77543.12265957978,"[619, 82, 4, 6, 565, 1, 212, 3, 952, 485, 320]",21600
O02664,77555.11641368471,"[7, 1, 2, 24]",21600
O02665,77558.82076690038,"[363, 9, 1, 1, 47, 2, 3, 186]",10800
O02666,77567.44740518849,"[2, 2, 2, 1, 2, 176, 2, 1, 35, 3, 1]",21600
O02667,77571.12060689156,"[45, 682, 69, 1, 2, 205]",10800
O02668,77585.12711633257,"[1, 20, 62, 53, 1, 1]",21600
O02669,77619.49297865224,"[496, 299, 4, 108, 1, 5, 335]",21600
O02670,77631.96144755636,"[13, 1, 25, 2, 42, 2, 17, 1, 799, 51, 1]",43200
O02671,77650.6998594522,"[17, 1, 2, 4, 970, 4, 40]",10800
O02672,77723.20392572077,"[248, 33, 154, 689, 14, 336, 1, 2, 167, 23]",10800
O02673,77832.36151264896,"[2, 177, 1, 8, 92, 413, 2, 8, 759, 1]",21600
O02674,77866.205774907,"[1, 817, 1, 2]",10800
O02675,77893.99644758199,"[820, 14, 2, 2]",43200
O02676,77914.99763249962,"[72, 2, 2, 40, 117, 323, 66]",21600
O02677,77953.11670702933,"[551, 2, 19, 1, 6, 6, 2, 11, 188]",10800
O02678,77993.06597915513,"[1, 3, 51, 750, 1, 490, 19, 640, 46]",21600
O02679,78062.2782842115,"[57, 10, 7, 1, 4, 806, 491, 48, 12, 978]",21600
O02680,78127.21610119443,"[33, 244, 5]",43200
O02681,78143.769106087,"[27, 14, 2, 18, 27, 6, 16, 19, 490]",21600
O02682,78167.12511465912,"[735, 845, 5, 105, 370, 1, 2]",21600
O02683,78236.90578724426,"[76, 67, 32, 1, 5, 1, 554]",43200
O02684,78246.16201363446,"[1, 334, 21]",10800
O02685,78267.34770560688,"[27, 567, 68, 1, 76, 1, 4, 10]",10800
O02686,78270.25431511541,"[1, 1, 277, 4, 150, 3, 6, 962, 7]",21600
O02687,78379.91399669075,"[1, 1, 9, 23, 471, 4]",10800
O02688,78420.37635963144,"[549, 284, 1, 3, 238, 369, 868, 298]",10800
O02689,78473.83582921964,"[1, 35, 37, 3, 2]",21600
O02690,78493.61502725341,"[1, 1, 228, 215, 1]",21600
O02691,78548.75549682006,"[16, 6, 3, 331, 29, 127]",21600
O02692,78556.07185447279,"[42, 13, 2, 2, 6]",43200
O02693,78572.48731544508,"[889, 2, 1, 2, 7, 127, 6, 1, 786]",43200
O02694,78662.255930434,"[109, 1, 847, 596, 414, 346, 7, 1]",21600
O02695,78705.13137509701,"[43, 121, 1, 438, 319, 150, 1, 23, 1]",43200
O02696,78707.73340899366,"[218, 2, 15, 1, 6, 418]",21600
O02697,78716.88434015862,"[141, 18, 848, 230, 18, 450, 19]",21600
O02698,78805.14303997389,"[19, 5, 2, 5, 3, 3, 233, 15, 876]",10800
O02699,78818.57119841893,"[701, 223, 1, 2, 78, 4, 191, 111, 156, 9]",21600
O02700,78833.69009977124,"[1, 1, 321, 123, 3, 15, 986, 3, 1]",21600
O02701,78857.86982405202,"[828, 338, 781, 979, 989, 149, 79, 902, 4]",21600
O02702,78874.52082189555,"[134, 3, 2, 353, 4, 671, 1]",21600
O02703,78892.1154163117,"[6, 100, 3, 2, 335, 1, 1, 560, 32, 2, 171, 668]",43200
O02704,78898.23480531802,"[3, 534, 1, 1, 2, 744, 243]",21600
O02705,78936.72879363935,"[806, 16, 15, 211, 13, 1, 5, 22, 1, 9]",10800
O02706,78936.99110117725,"[4, 127, 10, 30, 199]",10800
O02707,78987.54780669241,"[1, 2, 8, 13, 4, 1]",21600
O02708,79011.03033183745,"[410, 3, 554, 14, 25, 629, 146]",10800
O02709,79013.99410779816,"[348, 5, 1, 14, 544, 55, 51, 355]",10800
O02710,79021.47658795294,"[328, 504, 3, 3, 163, 793, 10]",21600
O02711,79036.26189542274,"[1, 1, 65]",10800
O02712,79065.77227809823,"[1, 8, 62, 576, 341, 1, 2, 764, 1, 913]",21600
O02713,79130.27959984186,"[183, 905, 2, 199, 41, 2, 1, 3, 85, 561, 647, 2, 1]",10800
O02714,79135.57816658172,"[649, 89, 664, 13, 1, 2, 10, 904, 977]",21600
O02715,79142.51638867463,"[5, 222, 4, 15, 1]",21600
O02716,79178.31510375196,"[1, 959, 12, 5, 409, 480]",21600
O02717,79193.03086428922,"[94, 148, 556, 337, 1]",21600
O02718,79208.75425462844,"[548, 8, 500, 13, 9, 5, 33, 7, 270, 2]",10800
O02719,79215.39191961223,"[618, 16, 49, 33, 16, 1, 530, 803]",10800
O02720,79237.5876571188,"[12, 10, 1]",21600
O02721,79295.63745509149,"[325, 5, 1, 9, 86, 603, 194]",21600
O02722,79327.47130300051,"[731, 656, 920, 88, 6, 41, 1]",10800
O02723,79351.80802579137,"[72, 3, 4, 130, 936, 1, 216]",21600
O02724,79374.33617817715,"[623, 6, 27, 816, 1, 93, 890]",10800
O02725,79407.81993029475,"[1, 341, 1, 11, 6, 47, 18, 4, 113]",10800
O02726,79410.36951206104,"[15, 1, 6, 6, 306]",43200
O02727,79414.24112096248,"[765, 6, 83, 106, 509, 9]",21600
O02728,79442.47123194025,"[1, 474, 17, 12, 8, 1]",21600
O02729,79443.27573113442,"[1, 7, 5, 227, 496]",10800
O02730,79478.10487971129,"[18, 135, 638, 287, 542, 15, 179]",10800
O02731,79549.18125854901,"[306, 926, 734, 385, 6, 246, 1, 933, 5, 7, 2]",10800
O02732,79580.66515505566,"[171, 723, 19, 233, 4, 657, 8]",10800
O02733,79641.85335892427,"[26, 117, 1, 814, 143, 3, 36]",43200
O02734,79679.3640439187,"[1, 705, 3, 5, 5, 383, 9, 410, 9]",10800
O02735,79702.89686124823,"[57, 20, 2, 54]",43200
O02736,79731.71482184523,"[4, 14, 562, 237, 596, 3, 569, 2, 179, 9]",43200
O02737,79767.21120553138,"[1, 597, 101, 1, 992]",10800
O02738,79816.74516224154,"[378, 47, 1, 2, 65, 713, 85]",43200
O02739,79819.47906579009,"[1, 1, 791, 8, 18, 1]",21600
O02740,79864.31468881914,"[1, 446, 6, 787, 1, 17, 296]",21600
O02741,79870.68560655975,"[5, 25, 1, 8, 3]",10800
O02742,79889.72503159608,"[21, 1, 580, 8, 4, 1, 570]",43200
O02743,79894.11765494442,"[4, 259, 1, 8]",43200
O02744,79899.47967662799,"[1, 62, 532, 172, 45, 1, 31, 38]",43200
O02745,80001.75571141826,"[18, 149, 324, 210, 16, 1, 1, 19]",43200
O02746,80003.8991497386,"[5, 21, 2, 3, 263, 150, 323, 5, 11, 167, 84]",21600
O02747,80066.56913119952,"[5, 36, 938, 43, 27, 233, 17, 929, 1, 8]",10800
O02748,80067.66217892319,"[17, 4, 2, 7, 5, 1, 22, 836, 2]",10800
O02749,80072.47636279189,"[1, 2, 783, 15, 12, 556, 1, 1]",21600
O02750,80095.52727977387,"[43, 375, 1, 5, 101]",10800
O02751,80103.23996060264,"[1, 1, 1, 290, 6, 1, 7, 853, 846, 63]",21600
O02752,80125.49955276208,"[3, 30, 471]",10800
O02753,80142.20998769448,"[18, 18, 1, 4, 2, 1]",21600
O02754,80158.32106745252,"[132, 314, 6, 4, 300, 1, 3, 772, 2, 411]",43200
O02755,80162.08708032707,"[540, 3, 235, 645, 3, 711, 127, 36, 5, 16]",21600
O02756,80281.13275418807,"[3, 1, 3]",43200
O02757,80324.31356656882,"[7, 17, 1, 852, 199, 1]",43200
O02758,80334.70763275029,"[644, 2, 1, 8]",21600
O02759,80369.60365800286,"[9, 10, 931, 131, 630, 1, 20, 1, 1, 162]",21600
O02760,80397.26467018276,"[1, 128, 4, 23, 3, 10]",10800
O02761,80409.27873641883,"[48, 3, 5, 183, 6, 687, 5, 26]",21600
O02762,80454.7554716703,"[945, 1, 3, 12, 4, 906, 297, 1, 82, 974]",10800
O02763,80478.82197039019,"[17, 1, 937, 131, 8, 1, 17]",21600
O02764,80492.20274893838,"[553, 568, 565, 7, 1, 7, 540, 223, 584]",21600
O02765,80493.48421941383,"[1, 52, 1, 3, 870, 38, 3]",21600
O02766,80507.46218848733,"[23, 1, 1, 13, 2]",21600
O02767,80523.43690935549,"[2, 452, 896, 9, 323, 1, 11, 16, 2, 722, 3]",21600
O02768,80548.99614497299,"[1, 3, 1, 2, 113, 186]",10800
O02769,80555.11626346881,"[56, 7, 1, 215, 909, 3]",21600
O02770,80561.9326289389,"[991, 1, 1, 9, 1, 854, 736, 56, 68]",43200
O02771,80580.32813938733,"[597, 1, 10, 3]",21600
O02772,80598.65569066723,"[5, 2, 13, 8, 3, 1, 474, 950]",21600
O02773,80670.04807082909,"[1, 41, 107, 175, 6, 151, 225]",10800
O02774,80707.26441549908,"[10, 3, 1, 917, 5, 83, 6]",10800
O02775,80711.15849987847,"[22, 253, 60, 39, 26, 25, 2, 365]",21600
O02776,80713.04327559934,"[341, 42, 67]",21600
O02777,80726.66537341506,"[864, 2, 1, 1, 45, 1, 559]",10800
O02778,80805.88913878995,"[1, 607, 420, 9, 3, 4, 26, 2]",43200
O02779,80859.56932568332,"[319, 76, 2, 7, 2, 10]",21600
O02780,80885.0804715283,"[16, 371, 1, 79, 333, 342, 5, 1, 161, 1]",10800
O02781,80905.32458812252,"[2, 82, 1, 17, 48, 23, 28, 64, 11, 587]",10800
O02782,80937.58644586272,"[9, 1, 7, 60]",43200
O02783,80987.37351269466,"[1, 2, 34, 4]",21600
O02784,81045.46644331639,"[109, 354, 203, 1, 1, 436]",21600
O02785,81123.36934709948,"[230, 4, 1, 283, 11, 1]",21600
O02786,81174.4152383047,"[13, 128, 8, 33, 1, 11, 91]",21600
O02787,81182.31198638883,"[2, 918, 493, 2, 143, 4, 110, 644, 1, 2, 8]",21600
O02788,81210.99175475372,"[2, 11, 331, 5, 4, 9, 1]",10800
O02789,81238.59285340049,"[1, 21, 164, 97, 5, 92, 184, 315]",43200
O02790,81269.9501709584,"[553, 963, 11, 278, 516, 230, 678]",10800
O02791,81279.03778161254,"[285, 2, 694, 121, 375, 1]",21600
O02792,81284.45852179431,"[2, 12, 109, 425, 540, 695, 1, 1]",10800
O02793,81363.96723945231,"[6, 1, 210, 1, 3, 1]",21600
O02794,81379.33468651683,"[50, 826, 622, 345, 77, 1, 413, 3]",10800
O02795,81397.74072566998,"[1, 1, 2, 3, 18, 837, 1, 2, 880, 305]",21600
O02796,81540.48453666078,"[261, 425, 23, 26, 498, 166]",21600
O02797,81563.47155203353,"[582, 4, 445, 182, 3, 401, 22, 917, 10, 33]",10800
O02798,81637.16305886136,"[948, 1, 7]",21600
O02799,81652.84184357492,"[3, 1, 555, 43, 1, 21, 485, 1, 105, 31, 2, 439]",21600
O02800,81673.37601239198,"[12, 2, 9, 7, 135, 407, 31, 1, 497, 1, 1]",21600
O02801,81682.27423658538,"[106, 267, 318, 1, 3, 54, 815, 51, 18, 5, 752]",10800
O02802,81702.55175954365,"[648, 297, 67, 1, 1, 980, 564, 1]",21600
O02803,81731.13769514741,"[942, 38, 5, 2, 2]",21600
O02804,81734.33983521926,"[3, 7, 312, 2, 318, 2]",21600
O02805,81734.93589364817,"[301, 711, 1, 10, 668, 3, 3, 309, 529, 1]",43200
O02806,81741.31622409105,"[59, 4, 3, 8, 2, 14, 556, 14, 424]",21600
O02807,81788.43600284337,"[999, 223, 32, 84, 66, 60, 82]",10800
O02808,81795.5823139789,"[219, 724, 999, 3, 386, 72]",10800
O02809,81805.68469182569,"[219, 161, 702, 83, 8, 265, 28, 1, 134, 397]",21600
O02810,81818.82284643297,"[5, 32, 337, 1, 6, 1, 878, 2, 3, 13]",21600
O02811,81854.31584979164,"[7, 31, 1, 193, 1, 635, 231, 1, 307]",43200
O02812,81932.36356391567,"[14, 518, 1, 3, 328, 11]",10800
O02813,81939.41055008501,"[2, 13, 3, 3, 1, 21, 987, 4]",10800
O02814,81991.2225565647,"[913, 437, 142, 2, 118]",10800
O02815,82057.12173537495,"[850, 2, 52, 861, 2, 3, 1]",21600
O02816,82062.12714809578,"[1, 41, 882, 970, 39, 1, 553]",43200
O02817,82067.05953837579,"[1, 9, 144, 5, 593, 2, 547]",43200
O02818,82073.73401631886,"[34, 2, 11]",21600
O02819,82092.07958787629,"[92, 6, 54, 2, 5, 273, 7, 753, 2, 4, 5]",43200
O02820,82193.83603527947,"[89, 890, 55, 1, 10, 943]",21600
O02821,82214.83271442464,"[18, 80, 5, 1, 3, 1, 1, 3]",43200
O02822,82226.358717492,"[1, 614, 1, 3, 1, 29]",21600
O02823,82286.67207152244,"[282, 301, 21, 5, 109, 1]",21600
O02824,82294.93989710172,"[31, 15, 508, 154, 79, 173, 1, 2]",21600
O02825,82385.7544684634,"[235, 6]",10800
O02826,82407.9829960682,"[30, 264, 487, 4, 412, 13, 29, 1, 23]",21600
O02827,82519.2378014569,"[3, 233, 411, 340, 5, 308, 5, 707, 1, 2]",21600
O02828,82546.96011241748,"[21, 1, 8, 113, 2]",21600
O02829,82555.56147906925,"[308, 4, 38, 1, 838, 815, 70]",21600
O02830,82585.45370399213,"[10, 4, 763, 15, 1, 776, 109]",10800
O02831,82593.34788903603,"[1, 497, 30, 1, 473, 3, 7, 59]",21600
O02832,82746.41776308982,"[14, 585, 27, 18, 2]",10800
O02833,82768.7920478413,"[604, 61, 20, 10, 84, 1]",43200
O02834,82795.30535810342,"[2, 7, 2, 3, 3, 207, 260, 665]",21600
O02835,82827.19659977061,"[1, 207, 1, 19, 895, 100, 556, 1]",21600
O02836,82855.61092167061,"[8, 1, 4, 1, 6]",21600
O02837,82858.92579021148,"[470, 55, 116, 297, 800, 2, 704, 1]",10800
O02838,82865.9490962296,"[43, 1, 863, 578, 80, 20, 2]",21600
O02839,82890.44007205019,"[6, 7, 343, 409, 98, 3, 11, 2, 138, 5, 117, 79, 60]",10800
O02840,82899.8200524714,"[11, 1, 13, 1]",21600
O02841,82902.57947337271,"[15, 923, 202, 688, 14, 271, 3]",10800
O02842,82906.88486651985,"[6, 77, 269, 109, 81, 638, 229, 705, 663]",21600
O02843,82930.35045538131,"[843, 39, 9, 1, 475, 9, 31]",21600
O02844,83051.75300190745,"[13, 890, 617, 3, 385, 798]",21600
O02845,83079.70520902255,"[703, 2, 118, 6, 531, 5, 34, 29]",10800
O02846,83148.55427812747,"[322, 15, 12, 1, 913, 76, 497, 227, 59]",43200
O02847,83157.3331241294,"[14, 615, 182, 4, 33, 19, 51, 4, 102]",10800
O02848,83230.15396876997,"[319, 25, 187, 19, 30, 5]",10800
O02849,83332.2105409078,"[929, 671, 435, 9, 392, 16, 1]",21600
O02850,83344.38423512521,"[714, 1, 3, 20, 5, 2, 78, 15, 172]",21600
O02851,83350.59803381219,"[1, 17, 735, 60, 88, 21, 90, 43, 2, 995]",10800
O02852,83435.82544605221,"[24, 33, 33, 9, 330, 440, 5, 2]",10800
O02853,83507.64396173328,"[5, 3, 1, 241, 997, 106, 549]",21600
O02854,83522.8985680062,"[11, 189, 899, 1, 7, 2, 3, 934, 6, 498, 468]",21600
O02855,83567.04791773135,"[748, 96, 2, 2, 135, 135, 176, 285, 1, 16]",10800
O02856,83621.36109166172,"[33, 7, 1, 16, 951]",10800
O02857,83624.72884063049,"[1, 6, 281, 45]",10800
O02858,83695.2830255768,"[3, 2, 1, 73, 2, 660, 102, 82]",10800
O02859,83713.01385869428,"[1, 18, 710, 2, 12, 1]",10800
O02860,83747.44178048677,"[7, 633, 9, 55, 9, 1, 1]",10800
O02861,83752.69934030368,"[1, 191, 522, 94, 21, 621]",21600
O02862,83763.82827167415,"[13, 455, 41, 315, 5, 740, 1, 585]",10800
O02863,83800.9841682775,"[1, 2, 7, 4, 2, 2]",10800
O02864,83801.49145843937,"[18, 5, 228, 22, 26, 195, 9]",10800
O02865,83803.20444074462,"[1, 60, 683, 947, 244]",10800
O02866,83843.32388828465,"[84, 13, 56, 893, 8, 5, 562, 62, 2]",10800
O02867,83852.65099754767,"[13, 672, 1, 19, 68, 2, 1, 1, 1]",10800
O02868,83913.38941345536,"[693, 3, 13, 11, 1, 923, 651, 196, 4, 1]",21600
O02869,83930.20499484088,"[3, 3, 1, 64, 4]",10800
O02870,83997.74094761704,"[745, 9, 1, 167, 829, 312]",21600
O02871,84013.49174104817,"[1, 3, 3, 69, 11, 1, 818, 180, 1, 1]",21600
O02872,84016.33274668644,"[2, 1, 1, 1, 2, 4, 708, 617, 1, 37]",21600
O02873,84025.15845383289,"[3, 299, 828, 127, 1, 18, 6, 2, 5, 1, 2]",43200
O02874,84029.91237127883,"[73, 51, 13, 3, 745, 333, 1]",43200
O02875,84092.28445884155,"[1, 8, 1, 641, 406, 1, 65, 63, 781]",10800
O02876,84109.03693829414,"[853, 786, 255, 1, 2, 71]",43200
O02877,84113.98268039379,"[1, 1, 1, 8, 2, 1, 1]",10800
O02878,84122.36480561206,"[3, 15, 2, 7, 32, 2, 52, 6, 1, 301]",10800
O02879,84132.35112591946,"[290, 38, 1, 6, 498, 3]",21600
O02880,84157.8253384391,"[1, 781, 8, 3, 302, 762, 825, 598, 800, 198]",21600
O02881,84196.89675273451,"[576, 58, 87, 4, 2, 937, 366]",10800
O02882,84210.92383908921,"[152, 5, 696, 2, 180, 1, 7, 1]",43200
O02883,84211.42945691476,"[558, 1, 1, 1, 17, 47, 35, 11]",43200
O02884,84316.43343222914,"[34, 98, 926, 1]",10800
O02885,84341.51939657007,"[25, 78, 1, 5, 2, 363, 945]",21600
O02886,84360.93975583388,"[1, 33, 23, 992, 6, 1]",10800
O02887,84369.03048141293,"[202, 1, 6, 1, 9, 15, 18, 720, 6]",10800
O02888,84543.42872830345,"[4, 1, 16, 30, 4, 1, 19, 1, 4, 7]",21600
O02889,84552.43146897662,"[314, 367, 929, 923, 83, 69, 11, 929, 65]",21600
O02890,84571.0688283442,"[839, 3, 1, 2, 8, 13]",10800
O02891,84571.1425305054,"[152, 153, 711, 1, 15, 2]",21600
O02892,84579.99166355107,"[438, 6, 1, 384, 1, 2, 22, 2, 7]",21600
O02893,84703.8762273451,"[534, 187, 492]",10800
O02894,84711.3060784994,"[85, 467, 182, 245, 211, 2, 397]",43200
O02895,84740.41661642124,"[2, 3, 1, 198, 4, 2]",21600
O02896,84747.16268001092,"[3, 346, 558, 1, 472, 1, 422]",10800
O02897,84758.83564091576,"[7, 12, 699, 21, 68, 12, 270, 61, 73]",21600
O02898,84772.24811904016,"[1, 408, 713, 239, 4, 1, 10]",10800
O02899,84804.94821297281,"[15, 29, 12, 2, 162, 586, 101]",21600
O02900,84830.91388775092,"[327, 2, 11, 382, 2, 140, 4]",10800
O02901,84840.26905592326,"[1, 3, 7, 25, 4, 2, 10]",21600
O02902,84848.8011627034,"[2, 1, 4, 13, 66, 863]",10800
O02903,84858.71238640512,"[912, 1, 9, 157, 1, 851, 525]",10800
O02904,84872.18614470928,"[708, 879, 2, 4, 8, 5, 15, 6, 128, 43, 400, 63]",43200
O02905,84888.19052405475,"[136, 14, 2, 920]",43200
O02906,84889.49832420374,"[12, 49, 909, 36, 1, 4, 1, 1, 2]",21600
O02907,84890.2773018219,"[3, 2, 849, 8, 92, 396, 361, 3, 725, 1, 11]",43200
O02908,84985.67624126565,"[95, 1, 487, 13]",21600
O02909,84985.91526949797,"[2, 1, 299, 74, 1, 1, 3, 29, 57]",21600
O02910,85069.01740805758,"[44, 198, 13, 1, 10, 1, 33]",43200
O02911,85071.28870893031,"[683, 240, 1, 1, 7, 2, 137, 71, 6, 5, 1]",21600
O02912,85099.02896469957,"[61, 20, 800, 54, 396]",43200
O02913,85139.13046403154,"[13, 1, 75, 668, 365, 2, 1]",21600
O02914,85179.51833614992,"[18, 14, 40, 15, 125, 13, 930, 393]",43200
O02915,85231.50378095653,"[272, 2, 1, 350, 877, 3, 137, 587, 2]",21600
O02916,85244.3960803279,"[2, 129, 7, 2]",21600
O02917,85251.98786040337,"[8, 4, 114, 3, 876, 3]",21600
O02918,85314.83570530279,"[59, 22, 5, 123, 1, 79, 1, 2, 821, 6]",21600
O02919,85435.79942133665,"[164, 7, 3, 350, 40, 194, 1, 1]",10800
O02920,85544.65331359593,"[1, 2, 863, 139, 4]",21600
O02921,85555.55847123299,"[1, 70, 2, 3, 110, 11, 133, 6, 470]",21600
O02922,85564.67081421426,"[361, 1, 49, 3, 1]",21600
O02923,85653.5686669367,"[7, 8, 9, 9]",10800
O02924,85737.76144853348,"[1, 1, 2, 3, 1, 765, 83, 1, 9, 1]",21600
O02925,85738.41672118813,"[124, 30, 18]",21600
O02926,85759.61983899117,"[1, 1, 454, 1, 3, 86, 593, 92, 1]",21600
O02927,85783.16737988453,"[39, 7, 3, 2, 5, 16]",21600
O02928,85784.86267794034,"[6, 11, 29, 17, 1, 2, 57, 236, 7, 2]",21600
O02929,85812.2705014737,"[9, 1, 1, 1, 9]",10800
O02930,85829.14944721488,"[27, 1, 3, 2, 418, 1, 994, 18, 6]",21600
O02931,85919.16068504093,"[277, 992, 12, 9, 1, 446, 23, 1]",21600
O02932,85920.19040318303,"[1, 1, 971, 64, 1, 749, 2, 7, 4, 49, 11]",10800
O02933,85950.90243511413,"[1, 141, 5, 2, 12, 1, 1, 6]",21600
O02934,85966.042886344,"[1, 6, 116, 1, 9, 192, 3]",21600
O02935,85967.36603031449,"[545, 2, 1, 404, 2]",43200
O02936,86037.0211969769,"[8, 196, 2, 2, 1, 42]",43200
O02937,86062.49791613728,"[247, 5, 3, 2]",10800
O02938,86081.19832624776,"[668, 906, 952, 697, 1, 1, 1, 1]",21600
O02939,86092.95779340861,[],21600
O02940,86140.48053356489,"[5, 681, 528, 1, 1, 1, 1, 554]",21600
O02941,86184.25668519732,"[704, 1, 1, 319, 1, 1, 23]",10800
O02942,86195.9736416223,"[2, 937, 2, 378, 29, 2, 4, 470]",43200
O02943,86272.39278632945,"[224, 1, 2, 1, 29, 1, 4, 71, 1]",10800
O02944,86274.93114333076,"[2, 20, 1, 1, 1, 221, 1, 135, 1]",21600
